Date,RTD1,RTD1V,RTD2,RTD2V,IG,IGV,TC2,TC2V
2022/10/16 00:47:44,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.016
2022/10/16 00:47:55,165.9,3.325,210.3,3.325,8.03E-12,0.005,1.04E-04,0.016
2022/10/16 00:48:06,165.9,3.325,210.3,3.325,8.23E-12,0.006,1.04E-04,0.018
2022/10/16 00:48:17,165.9,3.325,210.3,3.325,7.99E-12,0.005,1.04E-04,0.017
2022/10/16 00:48:28,165.9,3.325,210.3,3.325,8.15E-12,0.006,1.04E-04,0.017
2022/10/16 00:48:39,165.9,3.325,210.3,3.325,8.01E-12,0.005,1.04E-04,0.017
2022/10/16 00:48:50,165.9,3.325,210.3,3.325,7.95E-12,0.005,1.04E-04,0.017
2022/10/16 00:49:01,165.9,3.325,210.3,3.325,8.30E-12,0.006,1.04E-04,0.015
2022/10/16 00:49:12,165.9,3.325,210.3,3.325,8.13E-12,0.006,1.04E-04,0.016
2022/10/16 00:49:23,165.9,3.325,210.3,3.325,8.23E-12,0.006,1.04E-04,0.016
